"bugId","testerId","testCycleId","productId","subject","action_performed","expected_result","result","error_message"
1491949,64256,67204,4189,"FOX.com Home - Wayward Pines sidekick opens Access Denied page","1. Open http://www.fox.com/. 2. Click on Wayward Pines sidekick in More From Fox module.","User will be taken to a Wayward Pines preview clip.","User is taken to http://www.fox.com/watch/437210691551/7684059648, which is an Access Denied page.","Access denied You are not authorized to access this page. "
1491803,64256,67204,4189,"Scream Queens - Tumblr page does not load ","1. Open http://www.fox.com/scream-queens. 2. Click ... icon to display all socials. 3. Click Tumblr icon.","Tumblr page will open.","Tumblr page never opens. If user goes directly to Tumblr URL for show, http://screamqueensfox.tumblr.com/, page loads as expected.",NULL
1491794,64256,70751,4189,"[Upfronts] Shows - Schedule PDF does not open in Firefox","1. Open any Upfronts programming page, such as http://www.fox.com/upfronts-2015/programming. 2. Click on Download 2015 Fall Schedule button at top of page.","Schedule PDF will open.","Firefox only:  Schedule never loads.  Firefox does not accommodate space in URL, and cannot load page. Chrome and IE: Page loads as expected, with URL having converted to  http://www.fox.com/sites/default/files/FOX2015%20Schedule.pdf.",NULL
1491776,64256,70751,4189,"[Upfronts] Shows - Golan the Insatiable missing from New Shows","1. Open http://www.fox.com/upfronts-2015/programming/new.","All new shows will display.","Golan the Insatiable is missing.",NULL
1491679,114292,70758,4189,"Dance: Poor performance scrolling through Fox social/shows page","1. Load http://danceonfox.tumblr.com/ in Firefox. 2. Click the Fox menu on the right to display Fox shows and social links.","Page performance is acceptable.","Scrolling up/down the page is very slow.  I do not see this problem with IE 10 or Chrome.  The attached video shows how quickly scrolling is on the default page, then shows how slowly it occurs after click the Fox button.",NULL
1491660,114292,70758,4189,"Dance: Alignment issue on tags section of social page","1. Load http://danceonfox.tumblr.com/ 2. Click the hamburger icon.","Tags and social media links are displayed without issue.","The #Cat Deeley tag is not lined up horizontally with the #Paula Abdul and #Jason Derulo tags.",NULL
1491629,64256,70751,4189,"[Upfronts] Shows - Teen Choice is missing from show grid","1. Open http://www.fox.com/upfronts-2015/programming.","All events shown in the two Live Events & Specials PDFs will display in the show grid: ACCA, Cause for Paws, Emmys, Pitbull and Teen Choice.","Teen Choice is missing from the show grid.  The other 4 events are present.",NULL
1491591,64256,70751,4189,"[Upfronts] Shows - Incorrect URL for World's Funniest link opens 404 page","1. Open http://www.fox.com/upfronts-2015/programming. 2. Click on World's Funniest image.","http://www.fox.com/worlds-funniest will open.","404 page opens. (incorrect URL: http://www.fox.com/world-funniest) (Note: clicking on show name below image opens correct URL.)","404 PAGE NOT FOUND So Sorry. We couldn't find the page you were looking for."
1491584,64256,70751,4189,"[Upfronts] Shows - Incorrect URL for SYTYCD link opens 404 page","1. Open http://www.fox.com/upfronts-2015/programming. 2. Click on SYTYCD image.","http://www.fox.com/so-you-think-you-can-dance will open.","404 page opens. (incorrect URL: http://www.fox.com/so-you-think-dance) (Note: clicking on show name below image opens correct URL.)","404 PAGE NOT FOUND So Sorry. We couldn't find the page you were looking for."
1491579,64256,70751,4189,"[Upfronts] Shows - Clicking on Pitbull's NY Revolution reloads Upfronts programming page","1. Open http://www.fox.com/upfronts-2015/programming. 2. Click on Pitbull's New Year's Revolution.","Page for Pitbull's New Year's Revolution will load.","Upfronts programming page reloads.",NULL
1491570,64256,70751,4189,"[Upfronts] Shows - Knock Knock Live opens Access Denied page","1. Open http://www.fox.com/upfronts-2015/programming. 2. Click on Knock Knock Live.","FOX.com page for Knock Knock Live will open.","User is taken to Access Denied page.","Access denied You are not authorized to access this page. "
1491563,64256,70751,4189,"[Upfronts] Shows - American Idol is missing PDF link","1. Open http://www.fox.com/upfronts-2015/programming.","All shows will have PDF links.","PDF link is missing for American Idol.",NULL
1491544,64256,70751,4189,"[Upfronts] Shows - Home Free misalphabetized on New page","1. Open http://www.fox.com/upfronts-2015/programming/new.","Shows will display alphabetically left to right.","Home Free is misalphabetized, located between Minority Report and Rosewood.",NULL
1491542,64256,70751,4189,"[Upfronts] Shows - Returning link missing from menu on All Shows and Fall 2015 pages","1. Open http://www.fox.com/upfronts-2015/programming --OR-- http://www.fox.com/upfronts-2015/programming/fall2015.","4 menu links will display: All Shows Fall 2015 New Returning","On the All Shows and Fall 2015 pages, the Returning link is missing.  It is present on the New and Returning pages.",NULL
1491503,107082,70758,4189,"Dance - Return from focus on Les Twins there is no page content","1. Go to the Page:  http://danceonfox.tumblr.com/ 2. Scroll the page down the Les Twins - 3 stacked video panels 3. Click one of the videos. 4. The focused, enlarged, video will appear, overlapping the yellow bar. 5. swipe down from the yellow bar area and video closes","1. Expected to see the web page content again.","There is no content, just large areas of White or Black as the page is scrolled through its range  The page has to be refreshed to get content back.  This does not happen on a desktop  While the video is in Landscape mode, it also happens in Portrait mode","none"
1491486,60389,70751,4189,"Fox Link - Goes to Access Denied page","1. Launch Test URL: http://www.fox.com/foxnetworks 2. Select Fox ","Fox Programming Page loads","Fox page with Access Denied loads",NULL
1491322,64256,67204,4189,"Frankenstein Code - Facebook social icon and Like are missing","1. Open http://www.fox.com/the-frankenstein-code. ","Social network icons will display below show menu. Facebook Like will display below social net work icons.","No Social  icons display, even though Facebook page is available (https://www.facebook.com/TheFrankensteinCode). No Facebook Like is present",NULL
1491320,64256,67204,4189,"[Content]Guide to Surviving Life -  working title  remains in copy, early line wrap in 2nd paragraph","1. Open http://www.fox.com/the-guide-to-surviving-life.","Show's definitive name will display in About The Show. Text in About The Show will display correctly.","About the Show still has  (working title)  displaying after The Guide To Surving Life. Early line wrap following the  Betas , in 2nd paragraph.",NULL
1490969,107082,70758,4189,"Dance - For the Tag, cat deeley, the Load More button on click runs forever","1. At the URL of: http://danceonfox.tumblr.com/tagged/cat%20deeley 2. Scroll to the bottom of the page, and Click the Load More button","Expected to see More Content within a minute or two","No more content is shown, even after an hour  For : http://danceonfox.tumblr.com/tagged/nigel%20lythgoe, Right after the load more button comes into view, it automatically converts to a Busy state, and more content is loaded.","none on screen.  None in Console"
1490491,64256,67204,4189,"[AI] Global Shows Menu - Lucifer and Minority Report missing under Coming Soon","1. Open http://www.americanidol.com/. 2. Hover over Shows in global navigation bar.","AI Shows menu will match FOX.com Shows menu:  Lucifer and Minority Report will display under Coming Soon.","Lucifer and Minority Report missing under Coming Soon.  Consolidated list of shows currently missing on AI menu under Coming Soon; Bordertown The Frankenstein Code Grandfathered The Grinder The Guide to Surviving Life Home Free Lucifer Minority Report Rosewood  Missing under Special Events on AI:  Teen Choice",NULL
1490477,64256,67204,4189,"Global Shows Menu - Unable to see all shows under Coming Soon","1. Open http://www.fox.com/. 2. Hover over Shows in global navigation bar.","All shows listed under Coming Soon can be seen.","On smaller screen, unable to see The X-Files in any browser; and unable to see Scream Queens in Firefox and IE.",NULL
1490468,64256,67204,4189,"[Content] Minority Report - All but first two Buzz feed items are from MasterChef Junior","1. Open http://www.fox.com/minority-report. 2. Scroll through Buzz feed.","Show will only contain Minority Report Buzz items.","All of Buzz feed, with the exception of the first two items are from MasterChef Junior.",NULL
1490463,64256,67204,4189,"MasterChef Jr/Minority Report - Seasons 2 and 3 MCJ episodes split between the two shows","1. Open http://www.fox.com/masterchef-junior and view available episodes. 2. Open http://www.fox.com/minority-report and view right rail panel. 3. View available MCJ and Minority Report episodes on http://www.fox.com/full-episodes.","- Shows sites will only have episodes from their own show available: Minority Report will not display MCJ episodes. - If a show, such as Minority Report, has no episodes, About The Show will display in right rail panel: - Per Fox Full Episode Audit Rights Overview, MasterChef Jr episodes will be available premiere +12 months.","MasterChef Junior episodes are split between MCJ and Minority Report: - MCJ has Season 2 E1, E3 and E5, and Season 3 E4, E6, E7 and E8 - Minority Report has Season 2 E2, E4, E6 and E7, and Season 3 E1, E2, E3 and E5. About The Show panel is missing for Minority Report.",NULL
1490456,109604,70758,4189,"Permalink - An incorrect twitter sharing description after returning back from Tumblr page","1. Open http://danceonfox.tumblr.com 2. Select any feed, for example  Getting frisky at the judges table tonight!  3. In permalink page, click Twitter. Share descripton is not displayed in Twitter sharing window. 4. Click Tumblr icon 5. Tumblr Sign In page is displayed, click browser BACK button 6. Click Twitter icon now, description is displayed this time which is  — Getting frisky at the judges table tonight!  7. Click BACK arrow in permalink page and go to other feed 8. Click Twitter icon  9. Repeat step 7 & 8 for any other feed","In step 3, share description always displayed (FYI. we have a similar known issue which only happens if tag is applied) In step 8 onward, sharing window shows selected feed description instead  — Getting frisky at the judges table tonight! ","In step 3, share description is missing In step 8 onward, for all the feeds  — Getting frisky at the judges table tonight!  description is displayed",NULL
